event_id,season,season_id,week,contestant_key,celeb_id,pro_id,industry_id,age_z,week_z,eliminated_flag,L_logit,U_logit,mu_mean,mu_sd,y_latent_mean,y_latent_sd,share_latent_mean
31-1,31,30,1,S31:Trevor Donovan,289,23,0,0.2104327784893805,-1.2900651749527905,0,-5.378795179061264,-3.7115931952877284,-3.441891535549859,0.28167873036111857,-4.203232596042105,0.070056677780081,0.014727052531721487
31-1,31,30,1,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,-1.2900651749527905,0,-6.327180930533363,-4.64434112176251,-4.529259477356627,0.29802697399069983,-5.1778179793965045,0.0825554827920139,0.0056086656896968505
31-1,31,30,1,S31:Wayne Brady,291,58,2,1.063661418990166,-1.2900651749527905,0,-2.725285548254569,-1.010905780092933,-2.215465668906868,0.2633611136631282,-1.9921714310058722,0.09146962995358823,0.12002732496347085
31-2,31,30,2,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,-0.9260994187390597,0,-2.506760399859459,-0.7601284282692874,-1.4668071332964303,0.2844227575660795,-1.5712714960998238,0.10504834932585509,0.17203520545063497
31-2,31,30,2,S31:Cheryl Ladd,277,43,0,2.6925524599462114,-0.9260994187390597,0,-6.5626691131551835,-4.477359270613191,-4.979759413364153,0.493375961990225,-5.278588717714172,0.2069645173273586,0.005073748520547306
31-2,31,30,2,S31:Daniel Durant,278,11,0,-0.3325309018293012,-0.9260994187390597,0,-3.6100637491677467,-1.9699718259920556,-3.2823220666486135,0.29264300620371,-2.952102280377822,0.09262346069856986,0.049637245919922836
31-2,31,30,2,S31:Gabby Windey,279,57,7,-0.4100971418748271,-0.9260994187390597,0,-2.4216375727103774,-0.7780882698555778,-2.09482764338573,0.2625901933718071,-1.763750458149703,0.08318950070252965,0.14632124337256502
31-2,31,30,2,S31:Heidi D'Amelio,280,7,6,1.063661418990166,-0.9260994187390597,0,-4.1750371678370275,-2.3796577569135864,-3.3288574084898648,0.3230888062037862,-3.29715576885907,0.12486427886616826,0.03566889211819834
31-2,31,30,2,S31:Jessie James Decker,282,0,5,-0.1773984217382492,-0.9260994187390597,0,-5.186374759753861,-3.2964628837486742,-4.041925931588437,0.3696313757564086,-4.1589418217339515,0.15150701068571595,0.015383725645219717
31-2,31,30,2,S31:Jordin Sparks,283,9,5,-0.3325309018293012,-0.9260994187390597,0,-4.517669400385797,-2.677910497683017,-3.299913733064998,0.3303449376118869,-3.479782284470007,0.1280123260598916,0.029892992777604713
31-2,31,30,2,S31:Joseph Baena,284,17,0,-0.9530608221935088,-0.9260994187390597,0,-5.567660334245968,-3.646156721165313,-3.875059595587622,0.40102723934308243,-4.315087174147588,0.14472984633552366,0.013189106837643018
31-2,31,30,2,S31:Sam Champion,285,14,4,1.9168900594909517,-0.9260994187390597,0,-4.821706567331689,-3.0262737417800265,-4.706715522665237,0.4273757341536809,-4.2030231356623915,0.1375957813831621,0.014730092145648787
31-2,31,30,2,S31:Selma Blair,286,50,0,1.063661418990166,-0.9260994187390597,0,-4.381080096315149,-2.4315926114903927,-3.221910217303284,0.39095718559191195,-3.326945959088318,0.16724686991095492,0.03465826445679625
31-2,31,30,2,S31:Shangela,287,28,7,0.2879990185349065,-0.9260994187390597,0,-3.763530138863685,-2.1095130497477044,-2.635197539424486,0.27771589732641555,-2.8344176412146305,0.09251692536085743,0.055492400935117085
31-2,31,30,2,S31:Teresa Giudice,288,47,7,1.063661418990166,-0.9260994187390597,1,-6.003709526998643,-3.944527105793997,-4.700293005458023,0.6048637145520257,-4.853932982910582,0.26268239090437523,0.0077373162633557774
31-2,31,30,2,S31:Trevor Donovan,289,23,0,0.2104327784893805,-0.9260994187390597,0,-3.0279815578144524,-1.5578409262420632,-3.369162719053968,0.28091229424065284,-2.5688175648661127,0.06147780823475163,0.0711724316005426
31-2,31,30,2,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,-0.9260994187390597,0,-3.7166396636782686,-2.1749467684127923,-4.456530660860746,0.2974725236622475,-3.3309090117171247,0.053506067925766766,0.034525916576613525
31-2,31,30,2,S31:Wayne Brady,291,58,2,1.063661418990166,-0.9260994187390597,0,-2.3738045317276883,-0.7071607661734539,-2.142736852410974,0.2625528940047869,-1.7417601295122667,0.08125296788075681,0.14908950334748222
31-3,31,30,3,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,-0.5621336625253286,0,-2.5326217860482814,-0.7649984408964986,-1.3940783168005384,0.28394134916760105,-1.5524854249285645,0.10576093089480461,0.17472758542841063
31-3,31,30,3,S31:Cheryl Ladd,277,43,0,2.6925524599462114,-0.5621336625253286,1,-5.9010382473118135,-3.9124630651791406,-4.907030596868264,0.4932585684213007,-4.908050267687199,0.21246101458178052,0.007332710900762939
31-3,31,30,3,S31:Daniel Durant,278,11,0,-0.3325309018293012,-0.5621336625253286,0,-3.2772846246935052,-1.6448806798873998,-3.209593250152719,0.29218700932560904,-2.6985188030843466,0.08492581058057395,0.06306081469668427
31-3,31,30,3,S31:Gabby Windey,279,57,7,-0.4100971418748271,-0.5621336625253286,0,-2.419828820078828,-0.775882418313846,-2.0220988268898332,0.2617205451860319,-1.7392941425012032,0.08447550641602297,0.14940261374454372
31-3,31,30,3,S31:Heidi D'Amelio,280,7,6,1.063661418990166,-0.5621336625253286,0,-3.1311346915223455,-1.3797887394329875,-3.256128591993972,0.32250399011991426,-2.5936735476272137,0.09177410187187643,0.06954669157218588
31-3,31,30,3,S31:Jessie James Decker,282,0,5,-0.1773984217382492,-0.5621336625253286,0,-5.208954657477928,-3.316141493411439,-3.9691971150925514,0.3691144454339417,-4.141741045422061,0.14972154892084016,0.015646450487989964
31-3,31,30,3,S31:Jordin Sparks,283,9,5,-0.3325309018293012,-0.5621336625253286,0,-4.188788859268412,-2.3683276293027986,-3.2271849165691036,0.33053846986750224,-3.2585378514916674,0.1299479666471688,0.037021300677347935
31-3,31,30,3,S31:Joseph Baena,284,17,0,-0.9530608221935088,-0.5621336625253286,0,-4.180466949280138,-2.428700635865606,-3.8023307790917285,0.40053660918298395,-3.482241028641661,0.1369682384392177,0.029821773024404426
31-3,31,30,3,S31:Sam Champion,285,14,4,1.9168900594909517,-0.5621336625253286,0,-5.486823608993204,-3.6714942261318257,-4.633986706169347,0.4275498821256625,-4.600223502604961,0.16404551543748216,0.009949599989768824
31-3,31,30,3,S31:Selma Blair,286,50,0,1.063661418990166,-0.5621336625253286,0,-4.712692911608639,-2.763123004923147,-3.149181400807392,0.3913203085103995,-3.493085950662432,0.15292200394261246,0.029509597879401016
31-3,31,30,3,S31:Shangela,287,28,7,0.2879990185349065,-0.5621336625253286,0,-3.42170339792347,-1.781834681534125,-2.5624687229285925,0.2772792146874635,-2.5885028638941723,0.0933787056649574,0.06988203188672587
31-3,31,30,3,S31:Trevor Donovan,289,23,0,0.2104327784893805,-0.5621336625253286,0,-4.431650200247153,-2.867998138394397,-3.296433902558073,0.2803202386885952,-3.5412271243466984,0.08434455839324141,0.02816168383785399
31-3,31,30,3,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,-0.5621336625253286,0,-5.3826625061237765,-3.801232655511473,-4.383801844364849,0.2970835516939769,-4.526085576187796,0.0931852737423443,0.010707076659619352
31-3,31,30,3,S31:Wayne Brady,291,58,2,1.063661418990166,-0.5621336625253286,0,-2.3906461192175508,-0.7166868787403868,-2.0700080359150843,0.261931054584757,-1.7289917800983259,0.08397029291330235,0.1507165875584669
31-4,31,30,4,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,-0.1981679063115975,0,-2.40639828741903,-0.6350711950433123,-1.3213495003046465,0.2836335377876367,-1.4448408069493552,0.10678236109402431,0.19079684098748248
31-4,31,30,4,S31:Daniel Durant,278,11,0,-0.3325309018293012,-0.1981679063115975,0,-4.883306000843214,-3.1679067911706293,-3.1368644336568257,0.29189977218650065,-3.7278045223466054,0.08338903953496066,0.023480956468922048
31-4,31,30,4,S31:Gabby Windey,279,57,7,-0.4100971418748271,-0.1981679063115975,0,-2.3092052035838977,-0.643167047810145,-1.949370010393943,0.2610375205503856,-1.6367064889263843,0.08508544901628146,0.16291370952334294
31-4,31,30,4,S31:Heidi D'Amelio,280,7,6,1.063661418990166,-0.1981679063115975,0,-3.3921771550846453,-1.5918430153139893,-3.1833997754980805,0.3220716998395427,-2.7475019354980432,0.10943155753579684,0.06022788661174217
31-4,31,30,4,S31:Jessie James Decker,282,0,5,-0.1773984217382492,-0.1981679063115975,0,-4.390193050492095,-2.5738535649183882,-3.8964682985966563,0.36873093572092086,-3.640375755799391,0.13611974396920046,0.025571423737791203
31-4,31,30,4,S31:Jordin Sparks,283,9,5,-0.3325309018293012,-0.1981679063115975,0,-3.3823735503872054,-1.5797166311280484,-3.154456100073212,0.33088138594379485,-2.730767986247095,0.11373965060547586,0.06118203574694859
31-4,31,30,4,S31:Joseph Baena,284,17,0,-0.9530608221935088,-0.1981679063115975,0,-5.455240199639826,-3.5576409402342977,-3.729601962595837,0.4001689807339641,-4.2041653920012605,0.13922432469419013,0.014713523632066582
31-4,31,30,4,S31:Sam Champion,285,14,4,1.9168900594909517,-0.1981679063115975,1,-6.434525174791318,-4.444710928081822,-4.561257889673449,0.4278395663249557,-5.081734577986208,0.15064498129643092,0.006170814067032136
31-4,31,30,4,S31:Selma Blair,286,50,0,1.063661418990166,-0.1981679063115975,0,-4.276428324832808,-2.3303755542281865,-3.0764525843114994,0.3918093362652152,-3.206218732293292,0.16629799550299273,0.038932370394423405
31-4,31,30,4,S31:Shangela,287,28,7,0.2879990185349065,-0.1981679063115975,0,-3.6795208953027223,-2.019138785556756,-2.4897399064327015,0.2770204241798162,-2.7272030001122913,0.09182552780184436,0.06138712487215397
31-4,31,30,4,S31:Trevor Donovan,289,23,0,0.2104327784893805,-0.1981679063115975,0,-4.9914586848574,-3.4054612667492705,-3.2237050860621848,0.2799036702626521,-3.91246024104207,0.06943490831904493,0.01959943975802988
31-4,31,30,4,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,-0.1981679063115975,0,-4.289323690994778,-2.7577774981953955,-4.311073027868953,0.29686070855776414,-3.7475853244671047,0.07578899649000338,0.023031640437405104
31-4,31,30,4,S31:Wayne Brady,291,58,2,1.063661418990166,-0.1981679063115975,0,-2.2623632397253726,-0.576500748565818,-1.9972792194191904,0.2614969250424672,-1.6166636381523551,0.0831585759051944,0.16566550936887814
31-5,31,30,5,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,0.1657978499021333,0,-2.1463491202565055,-0.3755608735102855,-1.2486206838087541,0.2834998888781661,-1.2560306184433871,0.10785674672329694,0.22165795589450765
31-5,31,30,5,S31:Daniel Durant,278,11,0,-0.3325309018293012,0.1657978499021333,0,-5.186858414213984,-3.429334658569984,-3.0641356171609346,0.2917817931804639,-3.902737854597254,0.07085461857655849,0.01978713351848943
31-5,31,30,5,S31:Gabby Windey,279,57,7,-0.4100971418748271,0.1657978499021333,0,-2.4487534608885357,-0.8154936643964179,-1.8766411938980516,0.2605425871962216,-1.7137913209938178,0.0860394454520288,0.15267261039863078
31-5,31,30,5,S31:Heidi D'Amelio,280,7,6,1.063661418990166,0.1657978499021333,0,-3.5168779928666956,-1.7269898442221596,-3.110670959002188,0.3217925500644598,-2.8052426544154874,0.11596942985744534,0.057041529350406586
31-5,31,30,5,S31:Jessie James Decker,282,0,5,-0.1773984217382492,0.1657978499021333,0,-4.529929988097485,-2.6854366192109294,-3.8237394821007653,0.3684812632040249,-3.6931197204832023,0.14475018246706706,0.024289548462671277
31-5,31,30,5,S31:Jordin Sparks,283,9,5,-0.3325309018293012,0.1657978499021333,0,-4.743463133584223,-2.8514405503626614,-3.0817272835773184,0.33137322207899084,-3.5140775632280397,0.11709014671131482,0.028914324660190862
31-5,31,30,5,S31:Joseph Baena,284,17,0,-0.9530608221935088,0.1657978499021333,1,-4.9010430534946146,-3.0538747952773586,-3.656873146099943,0.3999246932019897,-3.85162444992076,0.15402012026907777,0.020803227965153416
31-5,31,30,5,S31:Selma Blair,286,50,0,1.063661418990166,0.1657978499021333,1,-3.348617951952707,-1.4660227736041407,-3.003723767815606,0.39242379815919815,-2.642503102927914,0.14400107156835282,0.066452582868873
31-5,31,30,5,S31:Shangela,287,28,7,0.2879990185349065,0.1657978499021333,0,-3.293981715486962,-1.6211777287414435,-2.417011089936809,0.27694002450534777,-2.443463450981038,0.09631532898211388,0.07991787032965487
31-5,31,30,5,S31:Trevor Donovan,289,23,0,0.2104327784893805,0.1657978499021333,0,-4.117187351183459,-2.571101280560366,-3.1509762695662933,0.27966337314665385,-3.2855429338368163,0.08472672931622019,0.036070495430075296
31-5,31,30,5,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,0.1657978499021333,0,-5.41428176985092,-3.806774634122617,-4.238344211373057,0.2968043684464839,-4.490850408215779,0.09334951371212773,0.011086810335143422
31-5,31,30,5,S31:Wayne Brady,291,58,2,1.063661418990166,0.1657978499021333,0,-2.421498344427512,-0.7290283289575064,-1.9245504029232992,0.26125144114939736,-1.6975737980320238,0.08908478505360294,0.15478240671986818
31-6,31,30,6,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,0.5297636061158644,0,-1.4861038060314538,0.2958522625881132,-1.1758918673128613,0.28354064871746837,-0.8106794097747063,0.09803648127261307,0.30774573649325687
31-6,31,30,6,S31:Daniel Durant,278,11,0,-0.3325309018293012,0.5297636061158644,0,-3.8686256692405436,-2.1160730188489714,-2.991406800665042,0.2918332775847736,-2.992462293296959,0.10886349972690768,0.04776756561028005
31-6,31,30,6,S31:Gabby Windey,279,57,7,-0.4100971418748271,0.5297636061158644,0,-2.699065819474685,-0.9784759560544436,-1.8039123774021586,0.26023681829421674,-1.8261244495388826,0.09485334868623997,0.13870060913173068
31-6,31,30,6,S31:Heidi D'Amelio,280,7,6,1.063661418990166,0.5297636061158644,0,-3.379161502760512,-1.5469435324583158,-3.0379421425062962,0.32166693949119457,-2.684453216594531,0.11696623145411775,0.06389699309979383
31-6,31,30,6,S31:Jessie James Decker,282,0,5,-0.1773984217382492,0.5297636061158644,1,-4.7254507864674595,-2.835995179899169,-3.7510106656048734,0.3683657000216369,-3.768127837023054,0.15261882507084523,0.022573910575585037
31-6,31,30,6,S31:Jordin Sparks,283,9,5,-0.3325309018293012,0.5297636061158644,0,-4.078323139300654,-2.1850157599294997,-3.0089984670814265,0.3320133164545154,-3.0807110006557554,0.13780991005289753,0.04390995657604375
31-6,31,30,6,S31:Shangela,287,28,7,0.2879990185349065,0.5297636061158644,0,-2.975265467469222,-1.2535525033904977,-2.344282273440918,0.27703817097733774,-2.19780609247952,0.09938933034057185,0.0999476758095011
31-6,31,30,6,S31:Trevor Donovan,289,23,0,0.2104327784893805,0.5297636061158644,0,-3.6243453875270295,-2.0591472254389536,-3.078247453070399,0.2795998018207707,-2.915377945579156,0.0865910273746605,0.05139859068678742
31-6,31,30,6,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,0.5297636061158644,0,-5.274194002946934,-3.6401305991981303,-4.165615394877172,0.29691462614294273,-4.360349190748262,0.09717385282676534,0.012612811212471523
31-6,31,30,6,S31:Wayne Brady,291,58,2,1.063661418990166,0.5297636061158644,0,-3.7561306137907287,-1.9875684606306745,-1.8518215864274075,0.26119513480116135,-2.520256731360068,0.0751741973041999,0.0744502525394575
31-7,31,30,7,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,0.8937293623295953,0,-2.300389391496835,-0.5377866860400792,-1.103163050816971,0.28375574214718846,-1.3006950651907336,0.10422679098728986,0.21404806186467015
31-7,31,30,7,S31:Daniel Durant,278,11,0,-0.3325309018293012,0.8937293623295953,0,-3.2664574537463382,-1.5664515570259614,-2.9186779841691535,0.2920541357784971,-2.5914040229190656,0.09743413947442785,0.06969369594997042
31-7,31,30,7,S31:Gabby Windey,279,57,7,-0.4100971418748271,0.8937293623295953,0,-3.5230841377688473,-1.8560898444683753,-1.7311835609062671,0.2601208809266993,-2.384265503082516,0.06978377376570083,0.08438042660459093
31-7,31,30,7,S31:Heidi D'Amelio,280,7,6,1.063661418990166,0.8937293623295953,0,-4.013027646231292,-2.156000747299205,-2.965213326010401,0.32169504797473036,-3.0360648215387838,0.1302479722885282,0.045822922120945096
31-7,31,30,7,S31:Jordin Sparks,283,9,5,-0.3325309018293012,0.8937293623295953,1,-4.1915004512534475,-2.308274779240387,-2.9362696505855346,0.33280081361142866,-3.1213971456422938,0.13304470407387511,0.042233221733816474
31-7,31,30,7,S31:Shangela,287,28,7,0.2879990185349065,0.8937293623295953,0,-3.0418311425569846,-1.3794551348661046,-2.271553456945027,0.27731467402411836,-2.231661833541743,0.09539095238387735,0.09694305812036923
31-7,31,30,7,S31:Trevor Donovan,289,23,0,0.2104327784893805,0.8937293623295953,0,-2.071299485989538,-0.5417840905920328,-3.005518636574507,0.2797130767802114,-1.719288307549676,0.04639561588769661,0.15196285685149
31-7,31,30,7,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,0.8937293623295953,0,-4.35907551533072,-2.808079000684476,-4.092886578381279,0.2971912962242991,-3.735935788231795,0.08470604752929231,0.02329523044182453
31-7,31,30,7,S31:Wayne Brady,291,58,2,1.063661418990166,0.8937293623295953,0,-2.5792179964293385,-0.8791562492827317,-1.7790927699315158,0.2613281282796502,-1.7466425492225541,0.09332909040490739,0.14847117129260992
31-8,31,30,8,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,1.2576951185433265,0,-1.787293720553021,0.13224860713224046,-1.0304342343210786,0.284144773263682,-0.9144354490212591,0.12068514021270713,0.2860930653471514
31-8,31,30,8,S31:Daniel Durant,278,11,0,-0.3325309018293012,1.2576951185433265,0,-4.129465853136213,-2.2037125798153165,-2.845949167673258,0.29244398402081445,-3.0299190149770934,0.12132641767896568,0.04609238764611491
31-8,31,30,8,S31:Gabby Windey,279,57,7,-0.4100971418748271,1.2576951185433265,0,-3.6445964711760417,-1.8169959273392144,-1.658454744410373,0.26019502884846907,-2.3468928767386195,0.0738782598892554,0.08731306021906479
31-8,31,30,8,S31:Heidi D'Amelio,280,7,6,1.063661418990166,1.2576951185433265,1,-5.724728211660046,-3.523835017971444,-2.8924845095145115,0.3218768352436769,-3.944371181770511,0.0719708375192898,0.018995569990658105
31-8,31,30,8,S31:Shangela,287,28,7,0.2879990185349065,1.2576951185433265,0,-2.7804425002832813,-1.0119156117769461,-2.198824640449134,0.277769001015099,-2.010281177336062,0.10272602254788048,0.11812768342728028
31-8,31,30,8,S31:Trevor Donovan,289,23,0,0.2104327784893805,1.2576951185433265,0,-3.8160666844070703,-2.1778558776726844,-2.932789820078616,0.280002983396033,-2.975694591395537,0.09434950082922361,0.04853606783826652
31-8,31,30,8,S31:Vinny Guadagnino,290,38,7,-0.1773984217382492,1.2576951185433265,1,-6.835373361800483,-4.932947568650181,-4.0201577618853825,0.2976339146175102,-5.2951732249571455,0.05446177863504402,0.00499071330042361
31-8,31,30,8,S31:Wayne Brady,291,58,2,1.063661418990166,1.2576951185433265,0,-1.620674781794546,0.21638107840265638,-1.7063639534356232,0.261650132928845,-1.0688651699079559,0.077775542441256,0.2556189573746199
31-9,31,30,9,S31:Charli D'Amelio,276,45,6,-1.4184582624666646,1.6216608747570571,0,-1.735433469711069,0.154666572447951,-0.9577054178251863,0.28470702904885437,-0.8604654733430591,0.11869094890127203,0.2972421041086743
